date,time,azi,elev,apmag,sbrt,observatory
2025-01-11,03:00,101.213189,-58.483986,19.322,n.a.,ssf
2025-01-11,03:30,72.062252,12.067755,19.323,n.a.,hf
2025-01-11,03:30,95.917825,-52.124953,19.323,n.a.,ssf
2025-01-11,04:00,74.16089,18.803263,19.323,n.a.,hf
2025-01-11,04:00,91.527913,-45.708284,19.323,n.a.,ssf
2025-01-11,04:30,76.086284,25.606332,19.324,n.a.,hf
2025-01-11,04:30,87.659231,-39.278279,19.324,n.a.,ssf
2025-01-11,05:00,77.868688,32.464248,19.324,n.a.,hf
2025-01-11,05:00,84.086203,-32.864713,19.324,n.a.,ssf
2025-01-11,05:30,79.532489,39.366724,19.325,n.a.,hf
2025-01-11,05:30,80.662482,-26.491213,19.325,n.a.,ssf
2025-01-11,06:00,81.09713,46.305293,19.325,n.a.,hf
2025-01-11,06:00,77.283126,-20.179421,19.325,n.a.,ssf
2025-01-11,06:30,82.577407,53.272867,19.326,n.a.,hf
2025-01-11,06:30,73.864899,-13.951482,19.326,n.a.,ssf
2025-01-11,07:00,83.982578,60.263398,19.326,n.a.,hf
2025-01-11,07:00,70.335069,-7.83187,19.326,n.a.,ssf
2025-01-11,07:30,85.312271,67.271612,19.327,n.a.,hf
2025-01-11,07:30,66.6245,-1.849035,19.327,n.a.,ssf
2025-01-11,08:00,86.539666,74.292781,19.327,n.a.,hf
2025-01-11,08:00,62.663102,3.962867,19.327,n.a.,ssf
2025-01-11,08:30,87.510407,81.322447,19.328,n.a.,hf
2025-01-11,08:30,58.376918,9.562043,19.328,n.a.,ssf
2025-01-11,09:00,85.239772,88.353261,19.328,n.a.,hf
2025-01-11,09:00,53.686804,14.896848,19.328,n.a.,ssf
2025-01-11,09:30,272.380365,84.604535,19.329,n.a.,hf
2025-01-11,09:30,48.509379,19.903406,19.329,n.a.,ssf
2025-01-11,10:00,272.953711,77.572615,19.329,n.a.,hf
2025-01-11,10:00,42.761605,24.503394,19.329,n.a.,ssf
2025-01-11,10:30,274.100248,70.54695,19.33,n.a.,hf
2025-01-11,10:30,36.370975,28.602793,19.33,n.a.,ssf
2025-01-11,11:00,275.388717,63.532166,19.33,n.a.,hf
2025-01-11,11:00,29.293221,32.093046,19.33,n.a.,ssf
2025-01-11,11:30,276.759672,56.532816,19.331,n.a.,hf
2025-01-11,11:30,21.537282,34.856642,19.331,n.a.,ssf
2025-01-11,12:00,278.204216,49.553894,19.332,n.a.,hf
2025-01-11,12:00,13.19167,36.778964,19.331,n.a.,ssf
2025-01-11,12:30,279.727994,42.601057,19.332,n.a.,hf
2025-01-11,12:30,4.438613,37.76619,19.332,n.a.,ssf
2025-01-11,13:00,281.343443,35.680873,19.333,n.a.,hf
2025-01-11,13:00,355.539536,37.76485,19.332,n.a.,ssf
2025-01-11,13:30,283.067854,28.801117,19.333,n.a.,hf
2025-01-11,13:30,346.787265,36.77502,19.333,n.a.,ssf
2025-01-11,14:00,284.923224,21.971167,19.334,n.a.,hf
2025-01-11,14:00,338.443065,34.850301,19.334,n.a.,ssf
2025-01-11,14:30,286.936919,15.202519,19.334,n.a.,hf
2025-01-11,14:30,330.688912,32.084601,19.334,n.a.,ssf
2025-01-11,15:00,289.142888,8.509493,19.335,n.a.,hf
2025-01-11,15:00,323.613079,28.592565,19.335,n.a.,ssf
2025-01-11,15:30,317.224324,24.491694,19.335,n.a.,ssf
2025-01-11,16:00,294.311317,-4.57217,19.336,n.a.,hf
2025-01-11,16:00,311.478274,19.890511,19.336,n.a.,ssf
2025-01-11,16:30,297.393029,-10.907434,19.336,n.a.,hf
2025-01-11,16:30,306.302377,14.882993,19.336,n.a.,ssf
2025-01-11,17:00,300.91183,-17.055939,19.337,n.a.,hf
2025-01-11,17:30,304.971449,-22.965035,19.337,n.a.,hf
2025-01-11,18:00,309.698376,-28.564443,19.338,n.a.,hf
