date,time,azi,elev,apmag,sbrt,observatory
2025-01-11,23:30,259.478008,26.066171,20.995,5.3,ssf
2025-01-12,00:00,260.136185,-47.241559,20.994,5.3,hf
2025-01-12,00:00,256.139978,19.787327,20.994,5.3,ssf
2025-01-12,00:30,261.409951,-54.184782,20.994,5.3,hf
2025-01-12,00:30,252.745049,13.598989,20.994,5.3,ssf
2025-01-12,01:00,262.505949,-61.149753,20.993,5.3,hf
2025-01-12,01:00,249.223779,7.525861,20.993,5.3,ssf
2025-01-12,01:30,263.323302,-68.130213,20.993,5.3,hf
2025-01-12,01:30,245.509373,1.596923,20.993,5.3,ssf
2025-01-12,02:00,263.544717,-75.118695,20.993,5.3,hf
2025-01-12,02:00,241.533654,-4.152899,20.993,5.3,ssf
2025-01-12,02:30,261.687686,-82.098522,20.992,5.3,hf
2025-01-12,02:30,237.224597,-9.680847,20.992,5.3,ssf
2025-01-12,03:00,221.429144,-88.741579,20.992,5.3,hf
2025-01-12,03:00,232.505505,-14.934213,20.992,5.3,ssf
2025-01-12,03:30,99.9003,-83.752489,20.991,5.299,hf
2025-01-12,03:30,227.296533,-19.848105,20.991,5.299,ssf
2025-01-12,04:00,96.673147,-76.783287,20.991,5.299,hf
2025-01-12,04:00,221.519937,-24.343519,20.991,5.299,ssf
2025-01-12,04:30,96.635201,-69.795733,20.991,5.299,hf
2025-01-12,04:30,215.110856,-28.326546,20.991,5.299,ssf
2025-01-12,05:00,97.355992,-62.814298,20.99,5.299,hf
2025-01-12,05:00,208.035109,-31.690147,20.99,5.299,ssf
2025-01-12,05:30,98.400671,-55.847332,20.99,5.299,hf
2025-01-12,05:30,200.31302,-34.320404,20.99,5.299,ssf
2025-01-12,06:00,99.639042,-48.901216,20.989,5.299,hf
2025-01-12,06:00,192.042769,-36.108685,20.989,5.299,ssf
2025-01-12,06:30,101.02588,-41.98237,20.989,5.299,hf
2025-01-12,06:30,183.410095,-36.969007,20.989,5.299,ssf
2025-01-12,07:00,102.548708,-35.097935,20.989,5.299,hf
2025-01-12,07:00,174.670341,-36.85595,20.988,5.299,ssf
2025-01-12,07:30,104.211331,-28.256222,20.988,5.299,hf
2025-01-12,07:30,166.101318,-35.775662,20.988,5.299,ssf
2025-01-12,08:00,106.027968,-21.467182,20.988,5.299,hf
2025-01-12,08:00,157.945579,-33.784308,20.988,5.299,ssf
2025-01-12,08:30,108.021335,-14.742967,20.987,5.299,hf
2025-01-12,08:30,150.369072,-30.9748,20.987,5.299,ssf
2025-01-12,09:00,110.222572,-8.098681,20.987,5.299,hf
2025-01-12,09:00,143.450408,-27.458395,20.987,5.299,ssf
2025-01-12,09:30,112.672266,-1.553381,20.986,5.299,hf
2025-01-12,09:30,137.195108,-23.348275,20.986,5.299,ssf
2025-01-12,10:00,115.422294,4.86855,20.986,5.299,hf
2025-01-12,10:00,131.560031,-18.7488,20.986,5.299,ssf
2025-01-12,10:30,118.538336,11.135519,20.986,5.299,hf
2025-01-12,10:30,126.476134,-13.75046,20.986,5.299,ssf
2025-01-12,11:00,122.102863,17.206126,20.985,5.299,hf
2025-01-12,11:00,121.864604,-8.428849,20.985,5.298,ssf
