date,time,azi,elev,apmag,sbrt,observatory
2025-01-11,05:00,252.156204,-63.797981,19.322,7.464,ssf
2025-01-11,05:30,42.353932,-36.104507,19.321,7.464,hf
2025-01-11,05:30,242.472743,-69.734736,19.321,7.464,ssf
2025-01-11,06:00,48.303347,-31.097547,19.321,7.464,hf
2025-01-11,06:00,226.843212,-75.005691,19.321,7.464,ssf
2025-01-11,06:30,53.364852,-25.640707,19.321,7.464,hf
2025-01-11,06:30,199.862571,-78.614684,19.321,7.464,ssf
2025-01-11,07:00,57.695206,-19.839664,19.32,7.464,hf
2025-01-11,07:00,163.31902,-78.802428,19.32,7.464,ssf
2025-01-11,07:30,61.432628,-13.773827,19.32,7.464,hf
2025-01-11,07:30,135.070931,-75.435642,19.32,7.464,ssf
2025-01-11,08:00,64.691857,-7.50252,19.32,7.464,hf
2025-01-11,08:00,118.636155,-70.263346,19.32,7.464,ssf
2025-01-11,08:30,67.565515,-1.07021,19.319,7.464,hf
2025-01-11,08:30,108.563125,-64.367611,19.319,7.464,ssf
2025-01-11,09:00,70.127562,5.489489,19.319,7.464,hf
2025-01-11,09:00,101.600787,-58.162597,19.319,7.464,ssf
2025-01-11,09:30,72.437018,12.150877,19.318,7.463,hf
2025-01-11,09:30,96.265641,-51.816133,19.318,7.463,ssf
2025-01-11,10:00,74.541248,18.894049,19.318,7.463,hf
2025-01-11,10:00,91.840677,-45.40832,19.318,7.463,ssf
2025-01-11,10:30,76.478684,25.70337,19.318,7.463,hf
2025-01-11,10:30,87.942794,-38.98453,19.318,7.463,ssf
2025-01-11,11:00,78.281035,32.566375,19.317,7.463,hf
2025-01-11,11:00,84.345738,-32.575213,19.317,7.463,ssf
2025-01-11,11:30,79.975127,39.472977,19.317,7.463,hf
2025-01-11,11:30,80.902175,-26.204415,19.317,7.463,ssf
2025-01-11,12:00,81.584596,46.414873,19.317,7.463,hf
2025-01-11,12:00,77.506231,-19.894044,19.317,7.463,ssf
2025-01-11,12:30,83.131818,53.38511,19.316,7.463,hf
2025-01-11,12:30,74.073851,-13.666412,19.316,7.463,ssf
2025-01-11,13:00,84.640995,60.377749,19.316,7.463,hf
2025-01-11,13:00,70.531571,-7.546096,19.316,7.463,ssf
2025-01-11,13:30,86.14544,67.387597,19.316,7.463,hf
2025-01-11,13:30,66.809553,-1.561624,19.316,7.463,ssf
2025-01-11,14:00,87.712852,74.409972,19.315,7.463,hf
2025-01-11,14:00,62.836987,4.252785,19.315,7.463,ssf
2025-01-11,14:30,89.592742,81.440304,19.315,7.462,hf
2025-01-11,14:30,58.539108,9.855251,19.315,7.462,ssf
2025-01-11,15:00,96.414872,88.467449,19.314,7.462,hf
2025-01-11,15:00,53.835825,15.193993,19.315,7.462,ssf
2025-01-11,15:30,269.199622,84.482779,19.314,7.462,hf
2025-01-11,15:30,48.642627,20.204902,19.314,7.462,ssf
2025-01-11,16:00,271.573249,77.450978,19.314,7.462,hf
2025-01-11,16:00,42.87516,24.809267,19.314,7.462,ssf
2025-01-11,16:30,273.218647,70.424915,19.313,7.462,hf
2025-01-11,16:30,36.459544,28.912479,19.313,7.462,ssf
2025-01-11,17:00,274.738326,63.409588,19.313,7.462,hf
2025-01-11,17:00,29.350372,32.405145,19.313,7.462,ssf
2025-01-11,17:30,276.240907,56.40956,19.313,7.462,hf
2025-01-11,17:30,21.556227,35.168718,19.313,7.462,ssf
2025-01-11,18:00,277.769145,49.429784,19.312,7.462,hf
2025-01-11,18:00,13.166715,37.087521,19.312,7.462,ssf
2025-01-11,18:30,279.349817,42.475859,19.312,7.462,hf
2025-01-11,18:30,4.366971,38.066966,19.312,7.462,ssf
2025-01-11,19:00,281.005589,35.554282,19.312,7.462,hf
2025-01-11,19:00,355.422697,38.053469,19.312,7.462,ssf
2025-01-11,19:30,282.759298,28.672746,19.311,7.461,hf
2025-01-11,19:30,346.630991,37.047797,19.311,7.461,ssf
2025-01-11,20:00,284.636195,21.840534,19.311,7.461,hf
2025-01-11,20:00,338.255895,35.104868,19.311,7.461,ssf
2025-01-11,20:30,286.665684,15.069032,19.311,7.461,hf
2025-01-11,20:30,330.480011,32.320111,19.311,7.461,ssf
2025-01-11,21:00,288.883059,8.372428,19.31,7.461,hf
2025-01-11,21:00,323.390484,28.809497,19.31,7.461,ssf
2025-01-11,21:30,291.331531,1.768676,19.31,7.461,hf
2025-01-11,21:30,316.994084,24.69145,19.31,7.461,ssf
2025-01-11,22:00,294.064702,-4.719192,19.309,7.461,hf
2025-01-11,22:00,311.244357,20.075012,19.309,7.461,ssf
2025-01-11,22:30,297.149599,-11.061218,19.309,7.461,hf
2025-01-11,22:30,306.066972,15.054358,19.309,7.461,ssf
2025-01-11,23:00,300.670224,-17.217969,19.309,7.461,hf
2025-01-11,23:00,301.377513,9.707774,19.309,7.461,ssf
2025-01-11,23:30,304.731217,-23.137025,19.308,7.461,hf
2025-01-11,23:30,297.091606,4.098996,19.308,7.461,ssf
2025-01-12,00:00,309.460402,-28.7483,19.308,7.461,hf
2025-01-12,00:00,293.129381,-1.720506,19.308,7.46,ssf
2025-01-12,00:30,315.007204,-33.958218,19.308,7.46,hf
2025-01-12,00:30,289.41631,-7.709103,19.308,7.46,ssf
2025-01-12,01:00,321.530752,-38.643536,19.307,7.46,hf
2025-01-12,01:00,285.881794,-13.832778,19.307,7.46,ssf
2025-01-12,01:30,329.167432,-42.647449,19.307,7.46,hf
2025-01-12,01:30,282.45616,-20.063168,19.307,7.46,ssf
2025-01-12,02:00,337.96737,-45.783775,19.307,7.46,hf
2025-01-12,02:00,279.066031,-26.375824,19.307,7.46,ssf
2025-01-12,02:30,347.805209,-47.857853,19.306,7.46,hf
2025-01-12,02:30,275.627328,-32.748547,19.306,7.46,ssf
2025-01-12,03:00,358.313063,-48.708984,19.306,7.46,hf
2025-01-12,03:00,272.033948,-39.159521,19.306,7.46,ssf
2025-01-12,03:30,8.919048,-48.262169,19.306,7.46,hf
2025-01-12,03:30,268.137921,-45.584771,19.306,7.46,ssf
2025-01-12,04:00,19.018106,-46.557516,19.305,7.46,hf
2025-01-12,04:00,263.711449,-51.993883,19.305,7.46,ssf
2025-01-12,04:30,28.167333,-43.734099,19.305,7.46,hf
2025-01-12,04:30,258.367669,-58.34142,19.305,7.46,ssf
2025-01-12,05:00,36.169229,-39.981412,19.304,7.46,hf
2025-01-12,05:00,251.379782,-64.546856,19.304,7.459,ssf
2025-01-12,05:30,43.028886,-35.491567,19.304,7.459,hf
2025-01-12,05:30,241.236637,-70.440574,19.304,7.459,ssf
2025-01-12,06:00,48.864059,-30.431642,19.304,7.459,hf
2025-01-12,06:00,224.609108,-75.601066,19.304,7.459,ssf
2025-01-12,06:30,53.83151,-24.935221,19.303,7.459,hf
2025-01-12,06:30,195.946042,-78.921433,19.303,7.459,ssf
2025-01-12,07:00,58.085682,-19.104551,19.303,7.459,hf
2025-01-12,07:00,159.198375,-78.639189,19.303,7.459,ssf
2025-01-12,07:30,61.761623,-13.016417,19.303,7.459,hf
2025-01-12,07:30,132.454976,-74.956573,19.303,7.459,ssf
2025-01-12,08:00,64.971019,-6.728219,19.302,7.459,hf
2025-01-12,08:00,117.036871,-69.650229,19.302,7.459,ssf
2025-01-12,08:30,67.803882,-0.283034,19.302,7.459,hf
2025-01-12,08:30,107.475269,-63.697097,19.302,7.459,ssf
